0.6927330493927002,0.6969268918037415,0.686598539352417,0.6926858425140381,0.688587486743927,0.6935261487960815,0.7004811763763428,0.7000510692596436,0.6910340785980225,0.6893977522850037,0.6954703330993652,0.6898737549781799,0.6936441659927368,0.6954511404037476,0.6943174600601196,0.6907060742378235,0.6933939456939697,0.6947871446609497,0.6876387596130371,0.6905696988105774,0.6874536871910095,0.6876757740974426,0.6934723854064941,0.6831438541412354,0.6911664009094238,0.6953127384185791,0.6953027844429016,0.6906787157058716,0.6889986395835876,0.690154492855072,0.6853268146514893,0.6765370965003967,0.6849400401115417,0.6903440952301025,0.6879075765609741,0.6875472068786621,0.6878234148025513,0.680744469165802,0.6771747469902039,0.6781595349311829,0.6707026958465576,0.6593031883239746,0.677834153175354,0.683586061000824,0.6819459795951843,0.6682153344154358,0.6621344089508057,0.648423969745636,0.6940738558769226,0.6540679335594177,0.6593067646026611,0.641920268535614,0.6533093452453613,0.6305714249610901,0.6509110331535339,0.6366987824440002,0.6245091557502747,0.5910360813140869,0.6365649104118347,0.6671921610832214,0.5807284712791443,0.5834363698959351,0.5869035720825195,0.5630807280540466,0.5993842482566833,0.5660485625267029,0.4400251805782318,0.6130064129829407,0.4815162420272827,0.4227875769138336,0.5480676889419556,0.6043746471405029,0.5195263624191284,0.5565004944801331,0.5703376531600952,0.3769696354866028,0.5897457599639893,0.5378758907318115,0.3081876337528229,0.6730670928955078,0.362447053194046,0.44033557176589966,0.5177852511405945,0.471497118473053,0.3734530508518219,0.5388671159744263,0.4885942041873932,0.44466617703437805,0.458719402551651,0.5148150324821472,0.3927440345287323,0.49682533740997314,0.5195826888084412,0.3569287061691284,0.47214484214782715,0.5750747919082642,0.45971962809562683,0.45854708552360535,0.29989853501319885,0.37921661138534546,0.448611855506897,0.4794875979423523,0.4959857165813446,0.47611355781555176,0.42428654432296753,0.42090699076652527,0.5355638265609741,0.39734843373298645,0.4538646936416626,0.29967617988586426,0.5499166250228882,0.4020319879055023,0.3237871527671814,0.42019763588905334,0.23022963106632233,0.46918681263923645,0.4449503421783447,0.40890684723854065,0.434437096118927,0.3555629849433899,0.4301728308200836,0.4515801966190338,0.38255074620246887,0.28466224670410156,0.5095879435539246,0.491105318069458,0.4253852069377899,0.3573838472366333,0.4003334045410156,0.4981902241706848,0.5553537607192993,0.4507744610309601,0.3344593942165375,0.48184889554977417,0.40516093373298645,0.23443418741226196,0.42773106694221497,0.45873937010765076,0.4230324923992157,0.3259957432746887,0.4990004003047943,0.3865326941013336,0.3885710835456848,0.4776138365268707,0.370779812335968,0.38996151089668274,0.43878158926963806,0.42286980152130127,0.4475799798965454,0.43402472138404846,0.3200353980064392,0.465925395488739,0.49996933341026306,0.3112555742263794,0.4721181094646454,0.36954131722450256,0.29584723711013794,0.5265406966209412,0.38478243350982666,0.3685068190097809,0.30332300066947937,0.4290712773799896,0.3135423958301544,0.34291335940361023,0.2979956865310669,0.3246992528438568,0.5057428479194641,0.4080430269241333,0.44800350069999695,0.24736082553863525,0.2710142433643341,0.3613203465938568,0.3987772464752197,0.27277377247810364,0.2768850028514862,0.3378269076347351,0.3107663094997406,0.3309081196784973,0.49378636479377747,0.2800084054470062,0.3719072639942169,0.49068188667297363,0.49994221329689026,0.32085922360420227,0.32366693019866943,0.40204909443855286,0.38815829157829285,0.3502759039402008,0.2415451556444168,0.36400607228279114,0.405243843793869,0.37652552127838135,0.2608377933502197,0.2229262888431549,0.43618735671043396,0.30913424491882324,0.38934826850891113,0.3215515911579132,0.27196618914604187,0.34417906403541565,0.3949459195137024,0.34252190589904785,0.37087464332580566,0.4219222664833069,0.39880451560020447,0.3064698576927185,0.3018544912338257,0.582099199295044,0.3765657842159271,0.40110060572624207,0.20016422867774963,0.36562004685401917,0.30570855736732483,0.30471253395080566,0.2896740138530731,0.31581956148147583,0.35676005482673645,0.29315420985221863,0.34639301896095276,0.3759006857872009,0.2580012381076813,0.30122098326683044,0.4099200367927551,0.32430407404899597,0.36279216408729553,0.3330816626548767,0.26543760299682617,0.3105717897415161,0.28819456696510315,0.20571209490299225,0.352197527885437,0.2547154724597931,0.38641345500946045,0.39669886231422424,0.3161277770996094,0.336663156747818,0.3114013373851776,0.25116732716560364,0.22660644352436066,0.4638902544975281,0.36997464299201965,0.34338581562042236,0.461690753698349,0.39734116196632385,0.3478178381919861,0.24381935596466064,0.2809854745864868,0.27025097608566284,0.3379579484462738,0.541354775428772,0.4948200285434723,0.2842215597629547,0.25953811407089233,0.14811290800571442,0.4351907968521118,0.40650874376296997,0.34274497628211975,0.2984883189201355,0.41578376293182373,0.5041954517364502,0.3249359428882599,0.27458643913269043,0.3758515417575836,0.34506139159202576,0.3904247283935547,0.3709154427051544,0.42500635981559753,0.21465539932250977,0.27523893117904663,0.2515489459037781,0.32554423809051514,0.3702654242515564,0.35952579975128174,0.5473302602767944,0.24393177032470703,0.42213574051856995,0.4432380795478821,0.4410172700881958,0.3115915358066559,0.2850172519683838,0.5726873874664307,0.33927902579307556,0.24139288067817688,0.4704640507698059,0.1956508755683899,0.2578079402446747,0.394135057926178,0.5347503423690796,0.34725597500801086,0.3502998650074005,0.38188618421554565,0.24030271172523499,0.3702291250228882,0.30962449312210083,0.28643959760665894,0.34496554732322693,0.29687055945396423,0.279541015625,0.34481608867645264,0.36896368861198425,0.434706449508667,0.3431857228279114,0.34449878334999084,0.16923187673091888,0.3925134241580963,0.24488277733325958,0.217476487159729,0.41543903946876526,0.3346429765224457,0.30778855085372925,0.32927146553993225,0.26227062940597534,0.39691776037216187,0.22039325535297394,0.254374235868454,0.3706168234348297,0.4520357847213745,0.30600932240486145,0.27330300211906433,0.28531205654144287,0.3511371612548828,0.40153971314430237,0.35560593008995056,0.12309636175632477,0.365965336561203,0.28736966848373413,0.3889038562774658,0.4064028561115265,0.3282376527786255,0.3728150427341461,0.2476707100868225,0.27631381154060364,0.17278757691383362,0.31827595829963684,0.43176108598709106,0.570320188999176,0.35566529631614685,0.30921971797943115,0.2412807047367096,0.2598591446876526,0.33320438861846924,0.5292971730232239,0.3534342646598816,0.17414136230945587,0.39036720991134644,0.2780832350254059,0.3086372911930084,0.22177837789058685,0.33637523651123047,0.31114616990089417,0.25419527292251587,0.34164246916770935,0.34384602308273315,0.34275200963020325,0.2904212474822998,0.35891440510749817,0.32155075669288635,0.2864159643650055,0.2326028198003769,0.35772237181663513,0.40734872221946716,0.2895999252796173,0.20749527215957642,0.33326640725135803,0.20582212507724762,0.422376811504364,0.3729996383190155,0.19360265135765076,0.2698909342288971,0.33273857831954956,0.201452374458313,0.4339934289455414,0.33323630690574646,0.5989052653312683,0.4396597146987915,0.40079447627067566,0.31641942262649536,0.42187103629112244,0.27485281229019165,0.3576912581920624,0.2817877531051636,0.33910834789276123,0.23828549683094025,0.2078339159488678,0.3355550765991211,0.2966814339160919,0.3803917169570923,0.36924973130226135,0.38184571266174316,0.19080854952335358,0.3401031494140625,0.25178492069244385,0.33517321944236755,0.23266957700252533,0.29450222849845886,0.23767691850662231,0.2929561138153076,0.25538161396980286,0.30516326427459717,0.3799491822719574,0.5012165307998657,0.3308090567588806,0.3727606534957886,0.21876347064971924,0.2932053208351135,0.41550543904304504,0.3852488398551941,0.34823253750801086,0.2901689112186432,0.36824744939804077,0.42202484607696533,0.22008123993873596,0.2794176936149597,0.274914413690567,0.2766683101654053,0.19986625015735626,0.2884857654571533,0.2871745824813843,0.2687906324863434,0.39092907309532166,0.33354729413986206,0.38708212971687317,0.23731055855751038,0.27587711811065674,0.14829324185848236,0.3332100212574005,0.2368997186422348,0.21917863190174103,0.3996984362602234,0.2533997595310211,0.19096006453037262,0.1930336207151413,0.3025602400302887,0.20372498035430908,0.23742645978927612,0.23523937165737152,0.4010956287384033,0.315656840801239,0.30292975902557373,0.34648314118385315,0.2679806649684906,0.24919597804546356,0.42594829201698303,0.23675687611103058,0.23280014097690582,0.17686223983764648,0.3147265613079071,0.19670075178146362,0.35900187492370605,0.2977607548236847,0.4445780813694,0.4103483557701111,0.3303975760936737,0.3100248873233795,0.20045465230941772,0.23334906995296478,0.17825448513031006,0.20998252928256989,0.2556748688220978,0.2667368948459625,0.30668866634368896,0.19613339006900787,0.16546468436717987,0.2977709174156189,0.29882293939590454,0.37983012199401855,0.1751379519701004,0.286619633436203,0.26862624287605286,0.279996782541275,0.228648841381073,0.366144597530365,0.44706594944000244,0.3239140808582306,0.2395780384540558,0.2619714140892029,0.21441657841205597,0.17510861158370972,0.34075337648391724,0.38807177543640137,0.21756592392921448,0.4406581521034241,0.12615615129470825,0.26147204637527466,0.22442726790905,0.36379474401474,0.24782051146030426,0.34323650598526,0.31060081720352173,0.19623307883739471,0.25146645307540894,0.2437071055173874,0.400236576795578,0.3827405571937561,0.30124911665916443,0.30866149067878723,0.28276196122169495,0.3055887222290039,0.25703468918800354,0.15019109845161438,0.17697292566299438,0.3056798279285431,0.23302733898162842,0.3006591200828552,0.3229493200778961,0.33905845880508423,0.3201122581958771,0.28398093581199646,0.2844444513320923,0.3845905363559723,0.17016994953155518,0.27319812774658203,0.32112225890159607,0.3383542597293854,0.2653247117996216,0.2659684419631958,0.1990535855293274,0.13854488730430603,0.31144821643829346,0.3500007390975952,0.33163052797317505,0.3538815677165985,0.2166423797607422,0.17888683080673218,0.1335785835981369,0.196864515542984,0.32465699315071106,0.26790452003479004,0.28519099950790405,0.2740182876586914,0.30414366722106934,0.2551535367965698,0.3444643020629883,0.18478132784366608,0.11223209649324417,0.2025204598903656,0.24036401510238647,0.1629302203655243,0.1857825517654419,0.249898761510849,0.344041645526886,0.162688747048378,0.205426886677742,0.226179301738739,0.27674078941345215,0.19089049100875854,0.29643529653549194,0.16906949877738953,0.18349018692970276,0.5498055815696716,0.30431562662124634,0.3084229528903961,0.2997029423713684,0.2503054738044739,0.2887929677963257,0.2172258496284485,0.23102597892284393,0.20494435727596283,0.31773102283477783,0.42827460169792175,0.13693532347679138,0.3003079891204834,0.17832082509994507,0.36525559425354004,0.30109694600105286,0.3491891622543335,0.2158070057630539,0.3392582833766937,0.21234646439552307,0.31376829743385315,0.23603135347366333,0.25844597816467285,0.23995092511177063,0.31015413999557495,0.3636058568954468,0.22758080065250397,0.27209198474884033,0.4518684148788452,0.42025405168533325,0.2584356963634491,0.23007768392562866,0.33965370059013367,0.2006576657295227,0.20541416108608246,0.2473105490207672,0.31137362122535706,0.24854464828968048,0.27681782841682434,0.21035833656787872,0.24376393854618073,0.22308260202407837,0.2839415669441223,0.2519955337047577,0.3384500741958618,0.30480852723121643,0.297648549079895,0.16575586795806885,0.19153566658496857,0.4106695055961609,0.33069851994514465,0.28297024965286255,0.23735572397708893,0.21699674427509308,0.34274962544441223,0.10689296573400497,0.3085547089576721,0.20388031005859375,0.44481292366981506,0.08453739434480667,0.23061399161815643,0.15052561461925507,0.21371346712112427,0.35129767656326294,0.3725256323814392,0.28175655007362366,0.23685409128665924,0.30902811884880066,0.317638099193573,0.21269650757312775,0.433034211397171,0.2338762879371643,0.26852431893348694,0.23751744627952576,0.42113715410232544,0.271656334400177,0.20192815363407135,0.4146054983139038,0.5339965224266052,0.22855697572231293,0.21009351313114166,0.2825421988964081,0.21072222292423248,0.32064276933670044,0.12534409761428833,0.19940029084682465,0.2912980616092682,0.22642706334590912,0.2637503147125244,0.3308347463607788,0.3594420254230499,0.3991835415363312,0.30054420232772827,0.20841142535209656,0.2011835277080536,0.27471694350242615,0.3071247339248657,0.3396091163158417,0.18648667633533478,0.3145804703235626,0.31174230575561523,0.2791179418563843,0.19158367812633514,0.1638605147600174,0.37186309695243835,0.11522623151540756,0.315004825592041,0.12743622064590454,0.1947082281112671,0.1318168342113495,0.31431466341018677,0.2464742660522461,0.18953970074653625,0.2550988495349884,0.30633294582366943,0.3466796576976776,0.27058151364326477,0.29154154658317566,0.18961791694164276,0.26282998919487,0.39513370394706726,0.2805212140083313,0.31244415044784546,0.2793203890323639,0.28765174746513367,0.24840745329856873,0.35129761695861816,0.34944573044776917,0.26952460408210754,0.2774609923362732,0.1680833101272583,0.28887563943862915,0.19444578886032104,0.28597334027290344,0.22290344536304474,0.14379091560840607,0.203975111246109,0.23353658616542816,0.21761316061019897,0.29441606998443604,0.29752621054649353,0.11631359159946442,0.3085150420665741,0.19193370640277863,0.18531402945518494,0.27506425976753235,0.38909927010536194,0.350434809923172,0.3456321954727173,0.22602960467338562,0.2624117136001587,0.15256540477275848,0.3076534867286682,0.14350195229053497,0.3918316960334778,0.19108335673809052,0.2696559429168701,0.29145607352256775,0.43006065487861633,0.09722654521465302,0.25771063566207886,0.24768060445785522,0.28714749217033386,0.2204638123512268,0.2206781953573227,0.19125768542289734,0.20860998332500458,0.3495218753814697,0.2700692117214203,0.2158532291650772,0.21095091104507446,0.23862312734127045,0.30157506465911865,0.1867530792951584,0.19558006525039673,0.2583780288696289,0.1279139220714569,0.28406092524528503,0.4570077657699585,0.21888190507888794,0.13239344954490662,0.09514656662940979,0.22100123763084412,0.31130072474479675,0.2467155009508133,0.2003808617591858,0.18862752616405487,0.18657618761062622,0.24671542644500732,0.2461148500442505,0.10761336982250214,0.17813090980052948,0.30410435795783997,0.3197183310985565,0.2829993963241577,0.2543622553348541,0.21049253642559052,0.25524958968162537,0.35482585430145264,0.3065298795700073,0.24835816025733948,0.24735812842845917,0.20162202417850494,0.22786997258663177,0.2052512913942337,0.541486918926239,0.22164642810821533,0.23141038417816162,0.1922428458929062,0.20681160688400269,0.374622642993927,0.4579614996910095,0.49437499046325684,0.21512581408023834,0.19989611208438873,0.28326404094696045,0.2567789554595947,0.2982374429702759,0.18830706179141998,0.31086787581443787,0.29578596353530884,0.37155383825302124,0.2490186244249344,0.2635971009731293,0.3724806606769562,0.25857287645339966,0.17698144912719727,0.299850195646286,0.21556419134140015,0.15413311123847961,0.22376291453838348,0.20204225182533264,0.17930397391319275,0.23639753460884094,0.2747904062271118,0.2480558156967163,0.3414563238620758,0.29949477314949036,0.478383332490921,0.18243944644927979,0.16763781011104584,0.2569796144962311,0.3296736776828766,0.23364074528217316,0.2253309041261673,0.2278396040201187,0.26490646600723267,0.4069138467311859,0.35627785325050354,0.20615309476852417,0.2265242636203766,0.25327545404434204,0.1252545714378357,0.15464667975902557,0.20340992510318756,0.3151998221874237,0.2732596695423126,0.2450670450925827,0.15085628628730774,0.21037688851356506,0.24618060886859894,0.40813523530960083,0.21425746381282806,0.17087411880493164,0.3499597907066345,0.2679491937160492,0.21111994981765747,0.21305549144744873,0.14511696994304657,0.316264808177948,0.2531440854072571,0.3787621557712555,0.15298669040203094,0.11602775752544403,0.212636336684227,0.1553049385547638,0.17843429744243622,0.1381910741329193,0.21739208698272705,0.22422200441360474,0.08369888365268707,0.2872878313064575,0.26530832052230835,0.2123645842075348,0.24621358513832092,0.19727183878421783,0.11034498363733292,0.2032833993434906,0.14653339982032776,0.15054063498973846,0.09832434356212616,0.2504238188266754,0.2830284535884857,0.12693904340267181,0.18215873837471008,0.08265416324138641,0.0760737732052803,0.14586639404296875,0.17513860762119293,0.22280803322792053,0.2817233204841614,0.17801731824874878,0.35559889674186707,0.15517665445804596,0.18652604520320892,0.20326341688632965,0.18743453919887543,0.19874465465545654,0.1453039050102234,0.346681147813797,0.05204539746046066,0.3361741304397583,0.2476506233215332,0.2959110140800476,0.3532237112522125,0.38486018776893616,0.11323060840368271,0.15764568746089935,0.21434293687343597,0.21348705887794495,0.18102917075157166,0.33126792311668396,0.2266383320093155,0.28622570633888245,0.1823641061782837,0.17781156301498413,0.3821333646774292,0.26274600625038147,0.34468182921409607,0.15203185379505157,0.20443296432495117,0.1636408567428589,0.31048914790153503,0.3131152093410492,0.17218731343746185,0.1856374889612198,0.18056701123714447,0.14777706563472748,0.12965832650661469,0.13647842407226562,0.22091907262802124,0.10731807351112366,0.2641211748123169,0.2073964625597,0.1700422167778015,0.2053934931755066,0.07664549350738525,0.2390238642692566,0.2051033228635788,0.13967803120613098,0.15575796365737915,0.20136985182762146,0.2809910774230957,0.2945316433906555,0.2338365763425827,0.1390359103679657,0.20827613770961761,0.09263782203197479,0.09109316766262054,0.19308775663375854,0.29613274335861206,0.18719685077667236,0.18570955097675323,0.16437239944934845,0.2247896045446396,0.19676731526851654,0.31499969959259033,0.28551971912384033,0.16208776831626892,0.1058707982301712,0.22188985347747803,0.13134732842445374,0.2929823100566864,0.20603534579277039,0.25330492854118347,0.20151685178279877,0.22969728708267212,0.1343536525964737,0.18555225431919098,0.25538209080696106,0.300385445356369,0.11827076971530914,0.11426858603954315,0.30958643555641174,0.15093012154102325,0.13748173415660858,0.31141549348831177,0.14138109982013702,0.33178120851516724,0.26429682970046997,0.18896803259849548,0.18510936200618744,0.3123224675655365,0.2101384550333023,0.12833362817764282,0.20082595944404602,0.20367774367332458,0.14548583328723907,0.100223109126091,0.09853001683950424,0.3738897442817688,0.16819298267364502,0.1387629359960556,0.18902210891246796,0.1346299648284912,0.09919112175703049,0.2161397486925125,0.10690025985240936,0.17415578663349152,0.12116441875696182,0.2680096924304962,0.12983159720897675,0.08257827907800674,0.2928067445755005,0.18982189893722534,0.2578147053718567,0.25272563099861145,0.13557524979114532,0.06145237386226654,0.3727525770664215,0.16027523577213287,0.2273682951927185,0.20892836153507233,0.3430779278278351,0.07863036543130875,0.19642993807792664,0.1506587266921997,0.14512968063354492,0.3013231158256531,0.135423943400383,0.07529938966035843,0.24417127668857574,0.1300879716873169,0.3428196310997009,0.09627703577280045,0.16731125116348267,0.21000277996063232,0.29883652925491333,0.06852328032255173,0.14879430830478668,0.13639503717422485,0.2724585235118866,0.15782028436660767,0.12091007083654404,0.3290599584579468,0.11077459156513214,0.33420151472091675,0.18830522894859314,0.07759787887334824,0.11061924695968628,0.09446463733911514,0.14948704838752747,0.13012433052062988,0.314008504152298,0.23701094090938568,0.2238515019416809,0.3011263608932495,0.16628044843673706,0.1984233856201172,0.19007964432239532,0.23094837367534637,0.05432460829615593,0.08866217732429504,0.11922912299633026,0.0546853207051754,0.2596627473831177,0.1845487803220749,0.10460945218801498,0.20157887041568756,0.047990430146455765,0.23871490359306335,0.21668004989624023,0.11974658071994781,0.061511363834142685,0.20150578022003174,0.21409054100513458,0.1364874690771103,0.1433306187391281,0.29001492261886597,0.1431020200252533,0.22482693195343018,0.16774620115756989,0.2135550081729889,0.08254285156726837,0.0760459303855896,0.10532797873020172,0.33794552087783813,0.26079416275024414,0.2527025043964386,0.14337511360645294,0.2218417227268219,0.13183993101119995,0.21219928562641144,0.1754152625799179,0.15020433068275452,0.19576387107372284,0.23752135038375854,0.15621085464954376,0.3668897747993469,0.1484495997428894,0.09742201864719391,0.17916613817214966,0.19224309921264648,0.11454474180936813,0.11626475304365158,0.1805703490972519,0.244188591837883,0.12445436418056488,0.16283534467220306,0.2209816426038742,0.17370878159999847,0.3171156644821167,0.14767484366893768,0.3210059702396393,0.1303543895483017,0.3381219208240509,0.13255459070205688,0.14787828922271729,0.18140766024589539,0.22881193459033966,0.3494854271411896,0.15813331305980682,0.21514198184013367,0.17760524153709412,0.14273053407669067,0.1959446668624878,0.14309726655483246,0.14381693303585052,0.09327732771635056,0.09065944701433182,0.21902477741241455,0.31576424837112427,0.23124736547470093,0.07469108700752258,0.1990361213684082,0.2351667732000351,0.12639226019382477,0.20115427672863007,0.2635834813117981,0.4160379469394684,0.16842813789844513,0.07886864244937897,0.16140824556350708,0.15723057091236115,0.20744863152503967,0.12785719335079193,0.17296500504016876,0.24428428709506989,0.23098106682300568,0.15680468082427979,0.23536521196365356,0.0817142128944397,0.14140371978282928,0.19449277222156525,0.24897927045822144,0.1203453317284584,0.08277194947004318,0.27109599113464355,0.35476061701774597,0.2671636641025543,0.1380414366722107,0.17360679805278778,0.1990577131509781,0.2140018492937088,0.13705889880657196,0.18894684314727783,0.18490111827850342,0.22785581648349762,0.13093477487564087,0.2966914474964142,0.2503332793712616,0.1598365753889084,0.25031834840774536,0.1636592149734497,0.2673207223415375,0.04589322209358215,0.23654139041900635,0.3028387129306793,0.15305139124393463,0.22820216417312622,0.28090202808380127,0.11354387551546097,0.19798590242862701,0.4076150953769684,0.1645023226737976,0.23485715687274933,0.33258020877838135,0.24889633059501648,0.26969125866889954,0.19381183385849,0.10531841218471527,0.2278461903333664,0.316864013671875,0.4125734567642212,0.1437559574842453,0.13808009028434753,0.20400318503379822,0.2631746828556061,0.2006860375404358,0.34345290064811707,0.23382976651191711,0.27349209785461426,0.2223941832780838,0.273039311170578,0.3358341455459595,0.21574342250823975,0.27027589082717896,0.189324289560318,0.2515542805194855,0.15801601111888885,0.23488256335258484,0.30982184410095215,0.24071435630321503,0.21061398088932037,0.11454835534095764,0.2130586951971054,0.12623943388462067,0.27177104353904724,0.09306038171052933,0.18625518679618835,0.14959149062633514,0.18838849663734436,0.14117521047592163,0.3124084174633026,0.23449604213237762,0.20320063829421997,0.1922219842672348,0.12788568437099457,0.13214801251888275,0.28150996565818787,0.25620898604393005,0.2902382016181946,0.14240987598896027,0.1940194070339203,0.15720286965370178,0.13250738382339478,0.11851241439580917,0.28449511528015137,0.16215652227401733,0.31205642223358154,0.27561643719673157,0.1249808669090271,0.15847422182559967,0.3497432768344879,0.1696048378944397,0.20581325888633728,0.19229038059711456,0.17383098602294922,0.09184813499450684,0.3124174177646637,0.2040569931268692
